RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-08-21 14:49:40.219,8.008309,True,18.75356,1.103699,-8.479189,-0.005238164,-0.5955831,-0.01030954,0.8032104,-0.9566492,0.02069508,0.2905066,False,-1,-1,0,0,0,-1
2026-08-21 14:49:40.242,8.045763,True,18.75381,1.103572,-8.478853,-0.005178299,-0.5948554,-0.01106515,0.8037399,-0.9561034,0.02148834,0.2922406,False,-1,-1,0,0,0,-1
2026-08-21 14:49:40.283,8.085176,True,18.75396,1.103564,-8.47869,-0.00631159,-0.5950983,-0.01176151,0.8035421,-0.9562246,0.02414176,0.2916363,False,-1,-1,0,0,0,-1
