RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-08-21 13:05:27.467,10.73027,True,18.81801,1.071173,-8.668573,-0.04732881,-0.5187715,0.01199745,0.8535175,-0.8866968,0.06834409,0.4572723,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.489,10.764,True,18.81836,1.071551,-8.668207,-0.04842212,-0.5180593,0.01157449,0.8538945,-0.8858569,0.07070222,0.4585397,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.523,10.79754,True,18.81867,1.071868,-8.667892,-0.04869322,-0.5170202,0.01120277,0.8545136,-0.8846927,0.07163392,0.4606381,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.567,10.84146,True,18.81886,1.072351,-8.667318,-0.05001873,-0.5159184,0.009953547,0.8551183,-0.8833383,0.07527342,0.4626526,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.613,10.88614,True,18.81874,1.072559,-8.666946,-0.05085775,-0.5154665,0.01024028,0.8553379,-0.8828377,0.07644408,0.4634155,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.656,10.9302,True,18.81852,1.072738,-8.666787,-0.05057299,-0.5151181,0.009765546,0.8555702,-0.8824271,0.07647666,0.4641915,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.756,11.02941,True,18.8186,1.07297,-8.665845,-0.05015154,-0.5133529,0.008805905,0.8566657,-0.8804269,0.07688513,0.4679072,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.799,11.07349,True,18.82403,1.076166,-8.659719,-0.04923458,-0.4837394,0.001530096,0.8738248,-0.8455576,0.08456445,0.5271444,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.843,11.11737,True,18.83281,1.078844,-8.651577,-0.05564499,-0.4349513,-0.005688641,0.898715,-0.7811614,0.1049665,0.615442,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.877,11.15132,True,18.84014,1.081319,-8.645854,-0.06254168,-0.3963993,-0.006991408,0.9159188,-0.7252647,0.120109,0.6779122,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.911,11.1848,True,18.85005,1.083635,-8.639915,-0.06707679,-0.3474844,-0.0109706,0.9352192,-0.6484764,0.1330872,0.7495106,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.944,11.2185,True,18.86076,1.084534,-8.634911,-0.06889213,-0.2965381,-0.01313661,0.9524424,-0.5630608,0.1390226,0.8146381,False,-1,-1,0,0,0,-1
2026-08-21 13:05:27.988,11.26223,True,18.8759,1.084252,-8.630286,-0.06512432,-0.227815,-0.0119282,0.9714509,-0.4410685,0.131965,0.8877183,False,-1,-1,0,0,0,-1
2026-08-21 13:05:28.022,11.29604,True,18.88726,1.08335,-8.628093,-0.05943377,-0.1779417,-0.01081009,0.9821851,-0.3482583,0.1205971,0.9296088,True,0.05250585,0.5446049,16.14195,2.034015,-1.3,7.882986
2026-08-21 13:05:28.056,11.32986,True,18.89691,1.082055,-8.626662,-0.05230155,-0.1351952,-0.008622449,0.9894001,-0.2666224,0.1058257,0.9579736,True,0.1694951,0.5033071,16.85776,1.891419,-1.3,7.648083
2026-08-21 13:05:28.099,11.37356,True,18.9107,1.079659,-8.625586,-0.03955999,-0.07567067,-0.007905954,0.9963164,-0.1501583,0.08002504,0.9854179,True,0.3225789,0.4405029,17.79443,1.674564,-1.3,7.433989
2026-08-21 13:05:28.143,11.41787,True,18.92262,1.076927,-8.625498,-0.02791016,-0.02279955,-0.006759712,0.9993275,-0.04519111,0.05609101,0.9974024,True,0.4527197,0.3867294,18.59071,1.488892,-1.3,7.344576
2026-08-21 13:05:28.189,11.46254,True,18.93262,1.075019,-8.625944,-0.02039701,0.0222759,-0.01016962,0.999492,0.04494403,0.04032023,0.9981755,True,0.5625107,0.3525697,19.26248,1.370943,-1.3,7.339335
2026-08-21 13:05:28.232,11.50645,True,18.94088,1.073091,-8.626863,-0.01308674,0.05971588,-0.01245642,0.9980519,0.1195251,0.0246348,0.9925255,True,0.654156,0.3189754,19.82322,1.254946,-1.3,7.382039
