RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-06-24 12:39:01.738,20.17812,True,17.17838,1.187032,-9.372663,-0.004296415,0.07778743,-0.01787355,0.9968005,0.1552307,0.005784662,0.9878613,True,0.4292167,0.312997,18.4469,1.234303,-1.3,8.171858
2026-06-24 12:39:01.778,20.22453,True,17.17877,1.187355,-9.37315,-0.006308019,0.07839406,-0.01924055,0.9967169,0.1565161,0.009557927,0.9876292,True,0.4310593,0.3220273,18.45818,1.265484,-1.3,8.174272
2026-06-24 12:39:01.826,20.26983,True,17.17906,1.187513,-9.373612,-0.006615333,0.07835305,-0.01866142,0.9967292,0.1564404,0.01026303,0.9876341,True,0.4310168,0.3237435,18.45792,1.27141,-1.3,8.1747
2026-06-24 12:39:01.870,20.31398,True,17.17957,1.18747,-9.374095,-0.00746148,0.07844761,-0.01889168,0.9967114,0.1566612,0.01190987,0.9875806,True,0.4314179,0.3276334,18.46037,1.284841,-1.3,8.175632
2026-06-24 12:39:01.917,20.36214,True,17.17996,1.187648,-9.374636,-0.008914551,0.07930449,-0.01933003,0.9966233,0.158418,0.01470298,0.9872627,True,0.4339114,0.3343118,18.47563,1.307901,-1.3,8.178812
2026-06-24 12:39:01.950,20.3968,True,17.18036,1.187713,-9.375072,-0.009903448,0.07997006,-0.01964734,0.9965544,0.1597782,0.01659625,0.9870134,True,0.4358608,0.3388272,18.48755,1.323492,-1.3,8.181319
2026-06-24 12:39:02.001,20.44064,True,17.18044,1.187425,-9.375463,-0.01029457,0.07876912,-0.01949475,0.9966491,0.1574117,0.01744899,0.9873789,True,0.4326422,0.340751,18.46786,1.330135,-1.3,8.178686
2026-06-24 12:39:02.041,20.4875,True,17.18042,1.187316,-9.375571,-0.0102564,0.07742849,-0.01927672,0.9967588,0.1547505,0.01746118,0.9877993,True,0.4289968,0.3407313,18.44556,1.330066,-1.3,8.175316
2026-06-24 12:39:02.085,20.52986,True,17.18077,1.187489,-9.375269,-0.01159145,0.0774419,-0.01875339,0.9967532,0.1548157,0.02020304,0.9877368,True,0.4291468,0.3472745,18.44647,1.352659,-1.3,8.175528
2026-06-24 12:39:02.132,20.57753,True,17.18108,1.187828,-9.374874,-0.01388385,0.0771648,-0.01979279,0.9967252,0.1543738,0.02462216,0.9877056,True,0.4286023,0.3578351,18.44314,1.389123,-1.3,8.175385
2026-06-24 12:39:02.176,20.61996,True,17.18102,1.187907,-9.374854,-0.01292118,0.07625401,-0.01903891,0.996823,0.1525155,0.02285667,0.9880368,True,0.4260417,0.3536595,18.42747,1.374706,-1.3,8.172625
2026-06-24 12:39:02.217,20.66252,True,17.181,1.187586,-9.374573,-0.01251559,0.07546699,-0.01802211,0.9969069,0.1509182,0.02223361,0.9882962,True,0.4238443,0.3520762,18.41403,1.369239,-1.3,8.170195
2026-06-24 12:39:02.264,20.70948,True,17.18081,1.187677,-9.37425,-0.01306674,0.07458043,-0.01898481,0.9969487,0.1492019,0.02322196,0.988534,True,0.421466,0.3544257,18.39948,1.377351,-1.3,8.167903
