RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-06-12 12:33:25.013,7.512283,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.034,7.553267,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.082,7.600017,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.122,7.63978,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.162,7.679611,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.202,7.723416,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.249,7.766156,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.285,7.804716,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.342,7.860401,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.378,7.896281,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.440,7.959697,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.477,7.99464,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.544,8.061609,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.610,8.127042,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.676,8.194636,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.742,8.261411,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:25.807,8.325593,True,-0.0005069427,0.0007561874,0.03050423,0.9887293,0.06993832,0,0.1323749,0.01851616,-0.261766,-0.964954,False,-1,-1,0,0,0
2026-06-12 12:33:25.841,8.3599,True,-0.0007999496,0.0005906067,0.03056314,0.9910042,-0.09328566,0,0.09596117,-0.0179036,-0.1901958,-0.981583,False,-1,-1,0,0,0
2026-06-12 12:33:25.876,8.39341,True,-0.0008890305,0.0006676331,0.03067618,0.9942906,-0.07609258,0,0.07480741,-0.01138458,-0.1487606,-0.9888077,False,-1,-1,0,0,0
2026-06-12 12:33:25.909,8.427779,True,-0.0008652115,0.001114807,0.03142359,0.9878618,-0.1379258,0,0.07145282,-0.01971037,-0.141171,-0.9897889,False,-1,-1,0,0,0
2026-06-12 12:33:25.975,8.493666,True,-0.0004533844,0.001714363,0.0297899,0.9960521,-0.06428562,0,0.0612179,-0.007870861,-0.1219524,-0.9925047,False,-1,-1,0,0,0
2026-06-12 12:33:26.019,8.538218,True,-0.001851334,0.002064819,0.0306353,0.1849717,-0.9650057,0,0.1858748,-0.3587406,-0.06876319,-0.9309011,False,-1,-1,0,0,0
2026-06-12 12:33:26.071,8.589288,True,-0.0007498169,0.001533577,0.03017658,0.183419,-0.9696881,0,0.1614386,-0.3130902,-0.05922182,-0.9478751,False,-1,-1,0,0,0
2026-06-12 12:33:26.116,8.632815,True,0.0002198791,0.002180809,0.03067062,0.6127393,-0.772351,0,0.1674051,-0.2585911,-0.2051514,-0.943951,False,-1,-1,0,0,0
2026-06-12 12:33:26.155,8.673946,True,0.001896477,0.002477188,0.03180222,0.2499581,-0.9618506,0,0.1111956,-0.2139071,-0.05558848,-0.9752712,False,-1,-1,0,0,0
2026-06-12 12:33:26.194,8.71396,True,0.002037071,0.01134633,0.06520885,0.6955916,-0.7104413,0,0.1068906,-0.151879,-0.1487044,-0.9771491,False,-1,-1,0,0,0
2026-06-12 12:33:26.245,8.763081,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.285,8.804875,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.327,8.847929,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.377,8.89494,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.419,8.938219,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.468,8.985056,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.512,9.030468,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.558,9.076932,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.595,9.114763,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.642,9.159298,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:26.686,9.20444,True,0.0007296524,0.0001764297,0.03009259,0.9969058,-0.03650803,0,0.06961327,-0.005082888,-0.1387957,-0.9903081,False,-1,-1,0,0,0
2026-06-12 12:33:26.733,9.251473,True,0.0006583023,0.0006429901,0.02888398,0.974531,-0.2148495,0,0.0642575,-0.02761138,-0.1252419,-0.9917419,False,-1,-1,0,0,0
2026-06-12 12:33:26.785,9.303851,True,0.0005970077,0.001164978,0.02888943,0.9375282,-0.3420084,0,0.06380571,-0.04364417,-0.1196393,-0.9918576,False,-1,-1,0,0,0
2026-06-12 12:33:26.828,9.347164,True,0.0005544357,0.001342384,0.02950554,0.8857284,-0.4602264,0,0.06063902,-0.05581535,-0.1074194,-0.992646,False,-1,-1,0,0,0
2026-06-12 12:33:26.875,9.395225,True,0.0003104706,0.001689049,0.03046419,-0.2810926,-0.9581798,0,0.05365039,-0.1028135,0.03016146,-0.9942433,False,-1,-1,0,0,0
2026-06-12 12:33:26.917,9.437101,True,0.0004616776,0.001691925,0.03187768,0.1247283,-0.9911368,0,0.04572523,-0.09063993,-0.01140646,-0.9958186,False,-1,-1,0,0,0
2026-06-12 12:33:26.961,9.480587,True,0.0006402206,0.001526444,0.03204637,0.01086999,-0.9990345,0,0.04256653,-0.08505086,-0.0009253957,-0.9963763,False,-1,-1,0,0,0
2026-06-12 12:33:27.007,9.524422,True,0.001170715,0.001498619,0.03221304,-0.03446727,-0.9986543,0,0.03875078,-0.07739726,0.002671267,-0.9969968,False,-1,-1,0,0,0
2026-06-12 12:33:27.051,9.570492,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.094,9.614,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.142,9.659499,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.186,9.705254,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.226,9.747103,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.268,9.786402,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.303,9.821666,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.355,9.873647,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.397,9.914742,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.438,9.956502,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
2026-06-12 12:33:27.477,9.996259,False,0,0,0,0,0,0,1,0,0,1,False,-1,-1,0,0,0
