RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-08-17 15:25:46.046,8.700269,True,18.76204,1.022989,-8.598833,0.004430207,-0.3494799,0.04916117,0.9356428,-0.6535412,-0.04265187,0.7556883,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.078,8.743579,True,18.76173,1.022914,-8.598703,0.004610527,-0.3500358,0.04929589,0.935427,-0.6544113,-0.04313628,0.7549073,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.110,8.776968,True,18.76174,1.022897,-8.59854,0.004862549,-0.3501174,0.04931372,0.9353942,-0.654516,-0.04362798,0.7547883,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.155,8.820904,True,18.76184,1.022952,-8.598417,0.004948079,-0.3499483,0.04901971,0.9354725,-0.654249,-0.04356631,0.7550234,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.200,8.866093,True,18.76195,1.023012,-8.598339,0.004560942,-0.3495711,0.04905878,0.9356135,-0.6536794,-0.04283363,0.7555584,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.244,8.910336,True,18.76238,1.023035,-8.59836,0.004744649,-0.3488452,0.0487417,0.9359,-0.652506,-0.04288765,0.756569,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.288,8.954526,True,18.76282,1.023034,-8.59831,0.004492736,-0.3482256,0.04790831,0.9361749,-0.6515697,-0.04177777,0.7574375,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.324,8.989676,True,18.76324,1.02324,-8.598197,0.003573977,-0.3474397,0.04732035,0.9365008,-0.6504168,-0.039576,0.7585458,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.366,9.032091,True,18.76411,1.023627,-8.597891,0.0030663,-0.3448736,0.04635082,0.937499,-0.6463531,-0.03771966,0.7621056,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.400,9.065588,True,18.76513,1.023947,-8.597645,0.002825747,-0.3415013,0.04504111,0.9387972,-0.6409463,-0.0360688,0.7667378,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.432,9.098942,True,18.76635,1.024413,-8.597454,0.001465415,-0.337811,0.04481999,0.9401451,-0.6350513,-0.03303678,0.7717631,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.466,9.132324,True,18.76801,1.025062,-8.597239,-9.909208E-05,-0.3327129,0.04445388,0.9419798,-0.6268264,-0.02939407,0.7786043,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.510,9.176549,True,18.77098,1.026232,-8.596789,-0.0005872825,-0.3226942,0.04332704,0.9455109,-0.6102726,-0.0268522,0.7917362,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.544,9.209901,True,18.77341,1.026794,-8.596432,-0.0004944532,-0.3146514,0.04060752,0.9483382,-0.596832,-0.02461661,0.8019885,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.588,9.254189,True,18.77688,1.027936,-8.596519,-0.004459676,-0.3033323,0.03952372,0.9520544,-0.5779302,-0.01548593,0.8159393,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.621,9.287907,True,18.78123,1.029102,-8.596437,-0.004292055,-0.287339,0.04071606,0.9569536,-0.5502897,-0.01518403,0.8348358,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.657,9.321939,True,18.78552,1.030585,-8.596293,-0.005071263,-0.2700866,0.03641907,0.9621337,-0.5200883,-0.009914141,0.854055,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.698,9.364859,True,18.79121,1.032558,-8.596221,-0.01032537,-0.246211,0.02964528,0.9687077,-0.4776251,0.005406536,0.8785471,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.732,9.39835,True,18.79644,1.034075,-8.596324,-0.01470438,-0.2249602,0.0248456,0.9739401,-0.4389262,0.01746383,0.8983534,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.777,9.442985,True,18.80383,1.035709,-8.596511,-0.0213687,-0.1950362,0.01891525,0.9803808,-0.383228,0.0345206,0.9230085,False,-1,-1,0,0,0,-1
2026-08-17 15:25:46.822,9.487242,True,18.81225,1.037424,-8.597457,-0.02556543,-0.1617956,0.01238395,0.9864154,-0.3198285,0.04642894,0.9463372,True,0.08584982,0.3596672,16.34597,1.395449,-1.3,7.711265
2026-08-17 15:25:46.856,9.521634,True,18.81919,1.038509,-8.597737,-0.02838817,-0.1353623,0.008932751,0.9903491,-0.2686191,0.05381008,0.9617423,True,0.1569329,0.3745454,16.7809,1.446822,-1.3,7.588038
2026-08-17 15:25:46.900,9.565564,True,18.82587,1.040786,-8.599088,-0.03510586,-0.1100511,0.004491416,0.9932956,-0.2189419,0.06875242,0.9733127,True,0.2228097,0.4062738,17.18398,1.556376,-1.3,7.499222
2026-08-17 15:25:46.933,9.599135,True,18.83112,1.042644,-8.600008,-0.04240175,-0.08896448,0.0003418399,0.9951318,-0.1770918,0.08432982,0.9805748,True,0.2765412,0.4393106,17.51274,1.670448,-1.3,7.444621
2026-08-17 15:25:46.978,9.643873,True,18.83989,1.043282,-8.59846,-0.05588447,-0.04290792,0.00441317,0.9975051,-0.086095,0.1111114,0.9900717,True,0.3897177,0.49489,18.20522,1.862356,-1.3,7.371648
2026-08-17 15:25:47.021,9.68687,True,18.85009,1.040732,-8.599587,-0.04190584,0.003962277,0.01809039,0.9989499,0.006400047,0.08386704,0.9964564,True,0.5027749,0.4348668,18.89698,1.655104,-1.3,7.325547
2026-08-17 15:25:47.054,9.720725,True,18.85545,1.037508,-8.599627,-0.02601133,0.02604863,0.03654858,0.9986537,0.05012577,0.0538567,0.9972898,True,0.5559503,0.3701689,19.22234,1.43171,-1.3,7.319464
2026-08-17 15:25:47.088,9.754228,True,18.85959,1.033403,-8.599938,-0.007121618,0.0496937,0.05253921,0.9973562,0.0983763,0.01942731,0.9949597,True,0.6146283,0.2960939,19.58137,1.175939,-1.3,7.336919
2026-08-17 15:25:47.122,9.787928,True,18.86211,1.030014,-8.599881,0.008299299,0.06936315,0.06666035,0.9953272,0.1391845,-0.007273493,0.9902397,True,0.664768,0.2383031,19.88815,0.9763954,-1.3,7.371832
2026-08-17 15:25:47.166,9.831918,True,18.86365,1.02532,-8.598761,0.03112885,0.0885289,0.08441002,0.9920023,0.1808969,-0.04681433,0.9823872,True,0.7169833,0.1517409,20.20764,0.6775078,-1.3,7.429617
2026-08-17 15:25:47.210,9.876339,True,18.86466,1.023861,-8.596255,0.04424654,0.1034539,0.08698364,0.989835,0.212502,-0.06959596,0.9746791,True,0.7574772,0.1011662,20.45541,0.5028799,-1.3,7.485803
2026-08-17 15:25:47.255,9.920716,True,18.86304,1.023827,-8.594712,0.04857717,0.09861682,0.07888349,0.9908039,0.2030837,-0.08070242,0.97583,True,0.7453443,0.07732061,20.38117,0.4205445,-1.3,7.475393
