RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-08-21 13:22:27.452,16.20653,False,18.76129,1.100092,-8.67048,-0.005878029,-0.4673351,-0.003107282,0.8840553,-0.8262635,0.01329729,0.5631267,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.467,16.24019,False,18.76155,1.100068,-8.670343,-0.005324559,-0.468391,-0.002822833,0.8835008,-0.8276175,0.01205288,0.5611631,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.502,16.2836,False,18.76189,1.099866,-8.670238,-0.005193852,-0.4691488,-0.002759247,0.8830996,-0.8285816,0.01176237,0.5597447,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.549,16.32991,False,18.76243,1.099785,-8.669605,-0.005624551,-0.4687629,-0.002984917,0.8833011,-0.828084,0.01273478,0.5604594,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.591,16.37213,False,18.76305,1.099916,-8.669076,-0.006254817,-0.4675392,-0.003308323,0.883944,-0.8265156,0.01415136,0.562736,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.636,16.41634,False,18.7638,1.100146,-8.668312,-0.006625792,-0.4645525,-0.003475979,0.885514,-0.8226894,0.01496401,0.5682943,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.670,16.45096,False,18.76454,1.10051,-8.667536,-0.008084627,-0.4611633,-0.004202035,0.8872685,-0.8182834,0.01822212,0.5745262,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.714,16.49422,False,18.76613,1.101233,-8.665862,-0.009761183,-0.451972,-0.004946136,0.891965,-0.8061898,0.0218843,0.5912521,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.748,16.52923,False,18.76834,1.101984,-8.664385,-0.01125886,-0.4384772,-0.005493494,0.898655,-0.7879558,0.02505321,0.6152219,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.791,16.57206,False,18.77099,1.10288,-8.664132,-0.01280479,-0.4210066,-0.005944003,0.9069477,-0.7635097,0.02823148,0.645179,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.835,16.61671,False,18.7718,1.105509,-8.664341,-0.0165629,-0.4063397,-0.007367106,0.9135423,-0.7421729,0.03624891,0.6692275,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.880,16.66086,False,18.77242,1.110652,-8.663688,-0.03120822,-0.3852677,-0.01303808,0.9221849,-0.7097622,0.06760578,0.7011898,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.912,16.69439,False,18.77339,1.11433,-8.663473,-0.0424345,-0.3702337,-0.016933,0.9278144,-0.6855792,0.09128101,0.7222527,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.947,16.72797,False,18.77445,1.118325,-8.66399,-0.05491874,-0.3577232,-0.0210797,0.931973,-0.6644614,0.117447,0.7380362,False,-1,-1,0,0,0,-1
2026-08-21 13:22:27.990,16.77176,False,18.77571,1.122335,-8.665351,-0.06832153,-0.3440449,-0.02510948,0.9361275,-0.6407088,0.1451929,0.7539305,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.026,16.80606,False,18.77535,1.123304,-8.665917,-0.07282279,-0.3336751,-0.0258635,0.9395152,-0.6232187,0.1540963,0.7667156,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.069,16.85,False,18.77506,1.123211,-8.666363,-0.07129073,-0.3253561,-0.02460788,0.9425792,-0.6098392,0.150407,0.7781221,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.113,16.89409,False,18.77437,1.124562,-8.667022,-0.0753142,-0.3187281,-0.0254151,0.9445075,-0.5982538,0.1584707,0.7854804,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.146,16.92752,False,18.77395,1.125257,-8.667256,-0.07905346,-0.3143737,-0.02628105,0.9456369,-0.5904115,0.1660359,0.7898394,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.180,16.96102,False,18.77365,1.125732,-8.667212,-0.081566,-0.310225,-0.02672617,0.9467804,-0.5830701,0.1710324,0.7942148,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.225,17.00519,False,18.7734,1.126295,-8.667297,-0.08474388,-0.3056388,-0.02732247,0.9479752,-0.5748453,0.1773718,0.7988067,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.258,17.0388,False,18.77317,1.126668,-8.667426,-0.08652961,-0.3040415,-0.02774246,0.9483152,-0.5718533,0.1809844,0.8001428,False,-1,-1,0,0,0,-1
2026-08-21 13:22:28.292,17.0725,False,18.7729,1.12719,-8.667127,-0.08957934,-0.3026021,-0.02857967,0.9484676,-0.5688962,0.1872227,0.8008151,False,-1,-1,0,0,0,-1
