RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-06-24 13:21:14.618,8.785333,True,21.46149,1.194269,-9.19993,-0.01098765,-0.8122258,-0.02961679,0.5824873,-0.9455715,0.06091137,-0.3196629,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.658,8.83107,True,21.46099,1.193605,-9.199909,-0.009258948,-0.8126667,-0.02946809,0.5819095,-0.9452513,0.05867122,-0.3210259,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.695,8.865896,True,21.46089,1.193758,-9.199937,-0.009112012,-0.811926,-0.02940229,0.5829483,-0.9460859,0.05836863,-0.3186138,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.759,8.931104,True,21.46057,1.194243,-9.199822,-0.009715683,-0.8108608,-0.02979453,0.5843994,-0.9471541,0.05967411,-0.3151793,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.801,8.972702,True,21.46049,1.194442,-9.199611,-0.009931497,-0.8108162,-0.02915829,0.5844897,-0.9472483,0.05889375,-0.3150432,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.858,9.031175,True,21.46025,1.194509,-9.19943,-0.01056381,-0.8101534,-0.02900093,0.5854049,-0.9479228,0.05935862,-0.3129202,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.926,9.098227,True,21.46017,1.194612,-9.199152,-0.01107634,-0.8097911,-0.02806276,0.585942,-0.9483597,0.05843015,-0.3117688,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.957,9.131904,True,21.46008,1.194284,-9.198969,-0.01042607,-0.8092781,-0.02724299,0.5867011,-0.9490405,0.05632827,-0.3100794,False,-1,-1,0,0,0,-1
2026-06-24 13:21:14.995,9.165911,True,21.45984,1.194082,-9.198893,-0.009702998,-0.8088925,-0.02725614,0.5872443,-0.9495061,0.05549064,-0.3088025,False,-1,-1,0,0,0,-1
2026-06-24 13:21:15.033,9.207255,True,21.46019,1.193847,-9.198761,-0.009562143,-0.8086733,-0.02651068,0.5875825,-0.9498177,0.05411406,-0.3080879,False,-1,-1,0,0,0,-1
2026-06-24 13:21:15.082,9.253949,True,21.46006,1.19384,-9.198703,-0.009240052,-0.8083963,-0.02643394,0.5879722,-0.9501405,0.05360399,-0.3071801,False,-1,-1,0,0,0,-1
