RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-06-29 11:30:07.837,0,False,19.099,1.36144,-9.44,0,0,0,0,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.134,0.0650453,False,22.0106,1.512853,-6.311554,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.234,0.165311,False,22.0114,1.439235,-6.308752,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.271,0.2027713,False,22.01179,1.439436,-6.308515,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.304,0.2361828,False,22.01262,1.440095,-6.309401,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.343,0.275931,False,22.014,1.440487,-6.311504,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.388,0.320318,False,22.01758,1.441593,-6.313947,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.422,0.3537199,False,22.02243,1.442537,-6.315911,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.465,0.3977638,False,22.03058,1.443355,-6.31835,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.502,0.4346725,False,22.03841,1.443411,-6.319718,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.544,0.4758949,False,22.0505,1.443563,-6.319953,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.588,0.5199801,False,22.06297,1.44314,-6.317953,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.621,0.5534907,False,22.07077,1.442745,-6.31533,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.665,0.5977457,False,22.0786,1.442476,-6.311012,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.702,0.6348595,False,22.08238,1.442058,-6.307193,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.744,0.6757991,False,22.08508,1.441263,-6.301742,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.777,0.709587,False,22.08553,1.440367,-6.297931,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.810,0.7430783,False,22.08464,1.439116,-6.294266,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.844,0.776594,False,22.0827,1.43753,-6.290421,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.889,0.820958,False,22.07835,1.435146,-6.286019,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.922,0.854293,False,22.07377,1.433074,-6.282871,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.955,0.8877586,False,22.06786,1.430684,-6.280101,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:08.989,0.9211847,False,22.06315,1.428429,-6.277284,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.022,0.9545439,False,22.0588,1.42602,-6.274614,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.057,0.9881269,False,22.05485,1.423364,-6.272464,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.089,1.021489,False,22.05152,1.420711,-6.270584,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.122,1.054917,False,22.04865,1.418286,-6.269005,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.157,1.088332,False,22.04594,1.41567,-6.267872,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.191,1.122238,False,22.04343,1.413368,-6.267259,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.235,1.166462,False,22.04128,1.413535,-6.265712,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.267,1.199942,False,22.03958,1.413175,-6.265338,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.311,1.243906,False,22.03633,1.412705,-6.263726,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.357,1.289212,False,22.03456,1.412453,-6.26332,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.402,1.333998,False,22.03273,1.411054,-6.263947,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.445,1.378026,False,22.03097,1.409865,-6.264956,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.480,1.411636,False,22.02955,1.40948,-6.265565,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.519,1.450168,False,22.02781,1.410567,-6.266848,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.556,1.487474,False,22.02482,1.412881,-6.267839,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.601,1.532379,False,22.01792,1.414986,-6.269561,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.645,1.576311,False,22.01181,1.415512,-6.271583,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.689,1.620855,False,22.00453,1.41514,-6.274127,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.733,1.6651,False,21.99578,1.414577,-6.276298,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.778,1.709594,False,21.98766,1.415515,-6.278425,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:30:09.821,1.75409,False,21.97909,1.416853,-6.280405,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
