RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-07-01 14:52:54.561,0,False,19.099,1.36144,-9.44,0,0,0,0,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:55.101,0.2329184,False,18.54828,0.8016213,-9.240366,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.432,0.5662518,False,18.54824,0.8016827,-9.240624,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.463,0.5996627,False,18.54837,0.8016288,-9.240389,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.501,0.6373776,False,18.54829,0.8016275,-9.240402,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.539,0.6754292,False,18.5482,0.8016063,-9.240362,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.583,0.7197564,False,18.54819,0.8015913,-9.240334,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.628,0.7642384,False,18.54817,0.8016501,-9.240386,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.673,0.8093044,False,18.5483,0.8016485,-9.240574,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.717,0.8530681,False,18.54829,0.8015796,-9.240612,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.750,0.8866909,False,18.54823,0.8016773,-9.240623,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.794,0.9303489,False,18.54822,0.8018084,-9.240572,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.827,0.9638364,False,18.54832,0.8016855,-9.240647,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.872,1.008511,False,18.54847,0.8016161,-9.240627,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-07-01 14:52:56.916,1.052786,False,18.54839,0.8015675,-9.240599,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
