RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-06-29 12:18:45.171,0,False,19.099,1.36144,-9.44,0,0,0,0,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.452,0.07064719,False,21.92643,1.068853,-6.713083,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.552,0.1710972,False,21.92458,1.033679,-6.719576,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.591,0.2104223,False,21.92599,1.047011,-6.727673,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.632,0.2512842,False,21.93004,1.06259,-6.738602,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.666,0.2850631,False,21.93348,1.070219,-6.747287,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.710,0.3290361,False,21.93871,1.078947,-6.760603,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.753,0.3732207,False,21.94515,1.085062,-6.77618,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.787,0.4065766,False,21.95032,1.087875,-6.788634,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.832,0.4510573,False,21.95908,1.088902,-6.803437,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.875,0.4955603,False,21.96782,1.089998,-6.818352,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.910,0.5288971,False,21.97481,1.090946,-6.829144,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.947,0.565824,False,21.98219,1.092524,-6.839795,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:45.988,0.6073126,False,21.99284,1.096395,-6.852019,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:46.022,0.6411375,False,22.00202,1.101184,-6.858886,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:46.056,0.6749918,False,22.0124,1.107542,-6.862569,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
2026-06-29 12:18:46.089,0.7088354,False,22.02339,1.115945,-6.862811,0,0,0,1,0,0,-1,False,-1,-1,0,0,0,-1
