RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-06-29 11:28:26.435,0,False,19.099,1.36144,-9.44,0,0,0,0,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:26.876,0.1745702,False,22.0521,1.333651,-6.31848,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.188,0.5079035,False,22.10483,1.161815,-6.120453,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.221,0.5432695,False,22.10604,1.162636,-6.119163,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.261,0.5831114,False,22.10958,1.162084,-6.11902,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.304,0.6266865,False,22.11168,1.157109,-6.121989,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.349,0.6711345,False,22.11584,1.158462,-6.118808,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.382,0.7045447,False,22.11882,1.162778,-6.114626,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.426,0.7493843,False,22.12003,1.171978,-6.108685,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.470,0.7934054,False,22.11934,1.180325,-6.102499,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.514,0.8373562,False,22.11737,1.189029,-6.096242,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.547,0.8708676,False,22.11627,1.196397,-6.091192,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.593,0.9155579,False,22.11411,1.208468,-6.082544,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.627,0.9497932,False,22.11261,1.217539,-6.077796,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.661,0.9835819,False,22.11195,1.225558,-6.073249,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.695,1.017305,False,22.09824,1.238129,-6.105147,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.727,1.051349,False,22.09873,1.248161,-6.100516,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.763,1.08536,False,22.09989,1.259583,-6.096701,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.797,1.11932,False,22.1013,1.272009,-6.093477,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.841,1.16351,False,22.10494,1.290445,-6.089057,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.886,1.207978,False,22.11089,1.307673,-6.083824,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.929,1.252379,False,22.11993,1.322014,-6.079586,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:28.973,1.296634,False,22.13268,1.331499,-6.075202,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:31.979,1.34355,False,22.14615,1.33646,-6.074587,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.021,1.676884,False,22.04523,1.355859,-6.092373,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.091,1.75467,False,22.04261,1.323373,-6.097628,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.126,1.789116,False,22.04319,1.30759,-6.103727,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.159,1.822544,False,22.04491,1.295679,-6.109656,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.202,1.866762,False,22.04922,1.280855,-6.12056,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.248,1.911662,False,22.05503,1.266744,-6.133667,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.292,1.955171,False,22.06128,1.254761,-6.146313,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.336,2.000087,False,22.06697,1.244748,-6.159542,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.381,2.044355,False,22.07383,1.237681,-6.170851,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.414,2.07784,False,22.07939,1.23318,-6.178633,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.447,2.111431,False,22.08645,1.233446,-6.182461,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.491,2.154959,False,22.08942,1.240529,-6.187871,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.525,2.188538,False,22.09264,1.244934,-6.190886,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.560,2.223208,False,22.09544,1.249197,-6.194212,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.593,2.256701,False,22.0979,1.25295,-6.198215,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.627,2.290711,False,22.09911,1.256487,-6.203166,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.661,2.32485,False,22.09936,1.259035,-6.207284,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.694,2.358779,False,22.09912,1.260453,-6.210693,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.728,2.392202,False,22.09975,1.26187,-6.214134,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.773,2.436619,False,22.10109,1.266152,-6.218061,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.806,2.46997,False,22.10345,1.269669,-6.221102,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.849,2.513306,False,22.10679,1.27306,-6.224686,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.884,2.547215,False,22.10951,1.274559,-6.227477,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.928,2.591282,False,22.11278,1.276621,-6.229808,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:32.972,2.635819,False,22.11594,1.280433,-6.230005,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.005,2.669169,False,22.11742,1.284729,-6.228577,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.050,2.713732,False,22.11916,1.290847,-6.225477,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.084,2.747257,False,22.12105,1.294022,-6.223218,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.117,2.780657,False,22.12391,1.295065,-6.221493,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.161,2.825001,False,22.12833,1.295084,-6.220212,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.194,2.858588,False,22.13128,1.294761,-6.219486,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.227,2.892049,False,22.13372,1.294958,-6.218933,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.262,2.925569,False,22.13517,1.29547,-6.218257,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.296,2.959547,False,22.13566,1.296316,-6.217753,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.329,2.992992,False,22.13565,1.297344,-6.217596,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.363,3.026508,False,22.13474,1.298104,-6.217663,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.407,3.070347,False,22.13181,1.299398,-6.219962,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.440,3.103686,False,22.1302,1.299935,-6.220168,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.473,3.137556,False,22.12855,1.299933,-6.221166,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.517,3.181382,False,22.1269,1.299335,-6.22336,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.562,3.226161,False,22.12549,1.299465,-6.224166,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.607,3.270192,False,22.1232,1.299293,-6.225931,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.639,3.303534,False,22.12167,1.299315,-6.226106,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.684,3.347927,False,22.12009,1.299125,-6.226548,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.717,3.381286,False,22.11899,1.298949,-6.226162,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.751,3.41467,False,22.11832,1.298756,-6.22531,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.795,3.45876,False,22.11743,1.298186,-6.223807,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.838,3.501562,False,22.11715,1.297231,-6.222462,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.872,3.536863,False,22.11737,1.296167,-6.220563,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.917,3.58136,False,22.11777,1.295289,-6.218146,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.962,3.62582,False,22.11886,1.294934,-6.215438,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:33.995,3.659154,False,22.12004,1.295025,-6.213166,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:34.040,3.703422,False,22.12204,1.294971,-6.209076,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:34.074,3.736951,False,22.12359,1.294509,-6.205451,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:34.118,3.781307,False,22.12623,1.293621,-6.20009,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:34.151,3.814651,False,22.12788,1.29259,-6.19518,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:34.184,3.848017,False,22.12892,1.291217,-6.189694,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:34.218,3.881404,False,22.13033,1.289537,-6.184514,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
2026-06-29 11:28:34.262,3.925797,False,22.13219,1.286921,-6.178977,0,0,0,1,0,0,1,False,-1,-1,0,0,0,-1
