RealTime,UnityTime,GazeValid,GazeOriginX,GazeOriginY,GazeOriginZ,GazeRotX,GazeRotY,GazeRotZ,GazeRotW,GazeDirX,GazeDirY,GazeDirZ,HitPainting,ImageX,ImageY,HitPointX,HitPointY,HitPointZ,HitDistance
2026-06-24 11:09:55.798,14.40645,False,19.25316,0.8200477,-9.446805,-0.1284154,-0.02272074,-0.03501728,0.9908416,-0.03603178,0.2560699,0.9659865,False,-1,-1,0,0,0,-1
2026-06-24 11:09:55.819,14.45774,False,19.25364,0.819164,-9.446647,-0.1257955,-0.01686675,-0.03661948,0.9912366,-0.02422476,0.2506214,0.967782,False,-1,-1,0,0,0,-1
2026-06-24 11:09:55.863,14.50326,False,19.25307,0.8193328,-9.446188,-0.125409,-0.01656784,-0.0360251,0.9913124,-0.02381207,0.2498326,0.9679962,False,-1,-1,0,0,0,-1
2026-06-24 11:09:55.898,14.53786,False,19.25321,0.8197962,-9.446823,-0.1279808,-0.01847243,-0.03458436,0.9910013,-0.02776013,0.254936,0.9665594,False,-1,-1,0,0,0,-1
2026-06-24 11:09:55.935,14.57624,False,19.25336,0.8207934,-9.447372,-0.1301533,-0.02009868,-0.03603614,0.990635,-0.03044046,0.2593173,0.9653124,False,-1,-1,0,0,0,-1
2026-06-24 11:09:55.999,14.63745,False,19.25432,0.8210886,-9.449123,-0.1331663,-0.02132262,-0.03730431,0.9901618,-0.03229033,0.2653033,0.9636241,False,-1,-1,0,0,0,-1
2026-06-24 11:09:56.061,14.70296,False,19.2554,0.8213875,-9.450191,-0.1344056,-0.01984238,-0.03753362,0.9900165,-0.02919912,0.267617,0.9630828,False,-1,-1,0,0,0,-1
2026-06-24 11:09:56.096,14.7364,False,19.25586,0.8211876,-9.450421,-0.1347782,-0.01898641,-0.03795794,0.9899665,-0.02736002,0.2682931,0.9629487,False,-1,-1,0,0,0,-1
2026-06-24 11:09:56.132,14.77256,False,19.25626,0.821272,-9.450621,-0.1355994,-0.01846136,-0.03821506,0.9898543,-0.02618424,0.2698582,0.962544,False,-1,-1,0,0,0,-1
2026-06-24 11:09:56.197,14.83708,False,19.25647,0.8219029,-9.451212,-0.1372093,-0.01848465,-0.03985294,0.9895675,-0.02564723,0.273029,0.9616638,False,-1,-1,0,0,0,-1
